location_id,location_name,city,latitude,longitude,sensor_id,parameter,units,unit_priority
5762,"Ashok Vihar, Delhi - DPCC",Delhi,28.6957202,77.1812947,15605,pm10,µg/m³,0
5762,"Ashok Vihar, Delhi - DPCC",Delhi,28.6957202,77.1812947,15602,pm25,µg/m³,0
5754,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.5828503,77.2321778,15619,pm10,µg/m³,0
5754,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.5828503,77.2321778,15620,pm25,µg/m³,0
5754,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.5828503,77.2321778,15552,so2,µg/m³,0
5755,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.6125027,77.2351994,15582,co,µg/m³,0
5755,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.6125027,77.2351994,15574,no2,µg/m³,0
5763,"Narela, Delhi - DPCC",Delhi,28.8446874,77.0332666,15606,pm25,µg/m³,0
5763,"Narela, Delhi - DPCC",Delhi,28.8446874,77.0332666,15575,so2,µg/m³,0
5765,"Okhla Phase-2, Delhi - DPCC",Delhi,28.5366411,77.2664587,15597,co,µg/m³,0
5765,"Okhla Phase-2, Delhi - DPCC",Delhi,28.5366411,77.2664587,15600,no2,µg/m³,0
5765,"Okhla Phase-2, Delhi - DPCC",Delhi,28.5366411,77.2664587,15598,o3,µg/m³,0
5765,"Okhla Phase-2, Delhi - DPCC",Delhi,28.5366411,77.2664587,15624,pm10,µg/m³,0
5765,"Okhla Phase-2, Delhi - DPCC",Delhi,28.5366411,77.2664587,15627,pm25,µg/m³,0
5765,"Okhla Phase-2, Delhi - DPCC",Delhi,28.5366411,77.2664587,15599,so2,µg/m³,0
5766,"Nehru Nagar, Delhi - DPCC",Delhi,28.5639543,77.2587868,15607,co,µg/m³,0
5766,"Nehru Nagar, Delhi - DPCC",Delhi,28.5639543,77.2587868,15612,no2,µg/m³,0
5766,"Nehru Nagar, Delhi - DPCC",Delhi,28.5639543,77.2587868,15616,o3,µg/m³,0
5760,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5206826,76.8023871,15593,no2,µg/m³,0
5760,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5206826,76.8023871,15592,o3,µg/m³,0
5760,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5206826,76.8023871,15569,pm10,µg/m³,0
5760,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5206826,76.8023871,15570,pm25,µg/m³,0
5760,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5206826,76.8023871,15590,so2,µg/m³,0
5766,"Nehru Nagar, Delhi - DPCC",Delhi,28.5639543,77.2587868,15626,pm25,µg/m³,0
5766,"Nehru Nagar, Delhi - DPCC",Delhi,28.5639543,77.2587868,15608,so2,µg/m³,0
6310,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.5824635,88.35724470000001,17541,co,µg/m³,0
6310,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.5824635,88.35724470000001,17543,no2,µg/m³,0
6310,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.5824635,88.35724470000001,17544,o3,µg/m³,0
6310,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.5824635,88.35724470000001,17540,pm10,µg/m³,0
6310,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.5824635,88.35724470000001,1715600,pm25,µg/m³,0
6310,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,22.5824635,88.35724470000001,17542,so2,µg/m³,0
6356,"Pusa, Delhi - DPCC",Delhi,28.639645,77.146262,12235319,o3,µg/m³,0
6356,"Pusa, Delhi - DPCC",Delhi,28.639645,77.146262,12235320,pm10,µg/m³,0
6356,"Pusa, Delhi - DPCC",Delhi,28.639645,77.146262,12235321,pm25,µg/m³,0
5762,"Ashok Vihar, Delhi - DPCC",Delhi,28.6957202,77.1812947,15579,so2,µg/m³,0
5763,"Narela, Delhi - DPCC",Delhi,28.8446874,77.0332666,15576,co,µg/m³,0
5763,"Narela, Delhi - DPCC",Delhi,28.8446874,77.0332666,15581,no2,µg/m³,0
5763,"Narela, Delhi - DPCC",Delhi,28.8446874,77.0332666,15580,o3,µg/m³,0
5763,"Narela, Delhi - DPCC",Delhi,28.8446874,77.0332666,15609,pm10,µg/m³,0
11606,"Borivali East, Mumbai - IITM",Mumbai,19.23241,72.86895,39430,no2,µg/m³,0
11606,"Borivali East, Mumbai - IITM",Mumbai,19.23241,72.86895,39432,o3,µg/m³,0
11606,"Borivali East, Mumbai - IITM",Mumbai,19.23241,72.86895,39429,pm10,µg/m³,0
11606,"Borivali East, Mumbai - IITM",Mumbai,19.23241,72.86895,39428,pm25,µg/m³,0
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045000000003,77.13102300000001,17769,co,µg/m³,0
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045000000003,77.13102300000001,17771,no2,µg/m³,0
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045000000003,77.13102300000001,17774,o3,µg/m³,0
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045000000003,77.13102300000001,17768,pm10,µg/m³,0
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045000000003,77.13102300000001,17776,pm25,µg/m³,0
6357,"Punjabi Bagh, Delhi - DPCC",Delhi,28.674045000000003,77.13102300000001,17778,so2,µg/m³,0
6358,"Mandir Marg, New Delhi - DPCC",Delhi,28.636429,77.201067,17772,co,µg/m³,0
6358,"Mandir Marg, New Delhi - DPCC",Delhi,28.636429,77.201067,17773,no2,µg/m³,0
5766,"Nehru Nagar, Delhi - DPCC",Delhi,28.5639543,77.2587868,15625,pm10,µg/m³,0
11603,"Chandni Chowk, Delhi - IITM",Delhi,28.656756,77.227234,39413,so2,µg/m³,0
11604,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,39420,co,µg/m³,0
11604,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,39418,no2,µg/m³,0
11604,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,39421,o3,µg/m³,0
11604,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,39417,pm10,µg/m³,0
6358,"Mandir Marg, New Delhi - DPCC",Delhi,28.636429,77.201067,17777,o3,µg/m³,0
6358,"Mandir Marg, New Delhi - DPCC",Delhi,28.636429,77.201067,12234777,pm10,µg/m³,0
6358,"Mandir Marg, New Delhi - DPCC",Delhi,28.636429,77.201067,17770,pm25,µg/m³,0
6358,"Mandir Marg, New Delhi - DPCC",Delhi,28.636429,77.201067,17779,so2,µg/m³,0
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",Delhi,28.6811736,77.3025234,17792,co,µg/m³,0
11604,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,39416,pm25,µg/m³,0
11604,"Deonar, Mumbai - IITM",Mumbai,19.04946,72.923,39419,so2,µg/m³,0
11606,"Borivali East, Mumbai - IITM",Mumbai,19.23241,72.86895,39431,co,µg/m³,0
11603,"Chandni Chowk, Delhi - IITM",Delhi,28.656756,77.227234,39412,no2,µg/m³,0
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",Delhi,28.6811736,77.3025234,17791,no2,µg/m³,0
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",Delhi,28.6811736,77.3025234,36058,o3,µg/m³,0
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",Delhi,28.6811736,77.3025234,36050,pm10,µg/m³,0
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",Delhi,28.6811736,77.3025234,17790,pm25,µg/m³,0
6359,"IHBAS, Dilshad Garden,New Delhi - CPCB",Delhi,28.6811736,77.3025234,17780,so2,µg/m³,0
6920,"Manali Village, Chennai - TNPCB",Chennai,11.258244,77.552429,19869,co,µg/m³,0
11603,"Chandni Chowk, Delhi - IITM",Delhi,28.656756,77.227234,12236359,o3,µg/m³,0
11603,"Chandni Chowk, Delhi - IITM",Delhi,28.656756,77.227234,39411,pm10,µg/m³,0
11603,"Chandni Chowk, Delhi - IITM",Delhi,28.656756,77.227234,12236361,pm25,µg/m³,0
6920,"Manali Village, Chennai - TNPCB",Chennai,11.258244,77.552429,19872,so2,µg/m³,0
6927,"Colaba, Mumbai - MPCB",Mumbai,18.91,72.82,20137,co,µg/m³,0
6927,"Colaba, Mumbai - MPCB",Mumbai,18.91,72.82,19892,no2,µg/m³,0
6927,"Colaba, Mumbai - MPCB",Mumbai,18.91,72.82,20139,o3,µg/m³,0
6927,"Colaba, Mumbai - MPCB",Mumbai,18.91,72.82,20142,pm10,µg/m³,0
6927,"Colaba, Mumbai - MPCB",Mumbai,18.91,72.82,12235926,pm25,µg/m³,0
11581,"Arumbakkam, Chennai - TNPCB",Chennai,13.0664,80.2112,39521,so2,µg/m³,0
11602,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.053536000000005,72.84643,39408,co,µg/m³,0
11602,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.053536000000005,72.84643,39406,no2,µg/m³,0
11602,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.053536000000005,72.84643,39409,o3,µg/m³,0
11602,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.053536000000005,72.84643,39405,pm10,µg/m³,0
11602,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.053536000000005,72.84643,39404,pm25,µg/m³,0
11602,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,19.053536000000005,72.84643,39407,so2,µg/m³,0
11603,"Chandni Chowk, Delhi - IITM",Delhi,28.656756,77.227234,39414,co,µg/m³,0
11581,"Arumbakkam, Chennai - TNPCB",Chennai,13.0664,80.2112,39337,no2,µg/m³,0
11581,"Arumbakkam, Chennai - TNPCB",Chennai,13.0664,80.2112,12236273,pm10,µg/m³,0
11581,"Arumbakkam, Chennai - TNPCB",Chennai,13.0664,80.2112,12236274,pm25,µg/m³,0
6927,"Colaba, Mumbai - MPCB",Mumbai,18.91,72.82,20144,so2,µg/m³,0
6928,"Vasai West, Mumbai - MPCB",Mumbai,19.3832,72.8204,19896,co,µg/m³,0
6928,"Vasai West, Mumbai - MPCB",Mumbai,19.3832,72.8204,19893,no2,µg/m³,0
6928,"Vasai West, Mumbai - MPCB",Mumbai,19.3832,72.8204,19895,o3,µg/m³,0
6928,"Vasai West, Mumbai - MPCB",Mumbai,19.3832,72.8204,12235822,pm10,µg/m³,0
6920,"Manali Village, Chennai - TNPCB",Chennai,11.258244,77.552429,19868,no2,µg/m³,0
6920,"Manali Village, Chennai - TNPCB",Chennai,11.258244,77.552429,19867,o3,µg/m³,0
6920,"Manali Village, Chennai - TNPCB",Chennai,11.258244,77.552429,19871,pm10,µg/m³,0
6920,"Manali Village, Chennai - TNPCB",Chennai,11.258244,77.552429,19870,pm25,µg/m³,0
11579,"Kodungaiyur, Chennai - TNPCB",Chennai,13.1278,80.2642,39330,co,µg/m³,0
11579,"Kodungaiyur, Chennai - TNPCB",Chennai,13.1278,80.2642,39328,no2,µg/m³,0
11579,"Kodungaiyur, Chennai - TNPCB",Chennai,13.1278,80.2642,12236306,o3,µg/m³,0
11579,"Kodungaiyur, Chennai - TNPCB",Chennai,13.1278,80.2642,12236307,pm10,µg/m³,0
11579,"Kodungaiyur, Chennai - TNPCB",Chennai,13.1278,80.2642,39326,pm25,µg/m³,0
6928,"Vasai West, Mumbai - MPCB",Mumbai,19.3832,72.8204,12235823,pm25,µg/m³,0
6928,"Vasai West, Mumbai - MPCB",Mumbai,19.3832,72.8204,19897,so2,µg/m³,0
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.611281,77.237738,19901,co,µg/m³,0
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.611281,77.237738,19902,no2,µg/m³,0
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.611281,77.237738,12235045,o3,µg/m³,0
11579,"Kodungaiyur, Chennai - TNPCB",Chennai,13.1278,80.2642,39329,so2,µg/m³,0
11578,"Royapuram, Chennai - TNPCB",Chennai,13.1036,80.2909,39323,no2,µg/m³,0
11578,"Royapuram, Chennai - TNPCB",Chennai,13.1036,80.2909,39389,o3,µg/m³,0
11578,"Royapuram, Chennai - TNPCB",Chennai,13.1036,80.2909,12236298,pm10,µg/m³,0
11578,"Royapuram, Chennai - TNPCB",Chennai,13.1036,80.2909,39321,pm25,µg/m³,0
11578,"Royapuram, Chennai - TNPCB",Chennai,13.1036,80.2909,39324,so2,µg/m³,0
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.611281,77.237738,12235046,pm10,µg/m³,0
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.611281,77.237738,12235047,pm25,µg/m³,0
6929,"Major Dhyan Chand National Stadium, Delhi - DPCC",Delhi,28.611281,77.237738,19899,so2,µg/m³,0
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5710274,77.0719006,19957,co,µg/m³,0
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5710274,77.0719006,19956,no2,µg/m³,0
10918,"Ballygunge, Kolkata - WBPCB",Kolkata,22.5367507,88.3638022,12236010,o3,µg/m³,0
10918,"Ballygunge, Kolkata - WBPCB",Kolkata,22.5367507,88.3638022,12236011,pm10,µg/m³,0
10918,"Ballygunge, Kolkata - WBPCB",Kolkata,22.5367507,88.3638022,12236012,pm25,µg/m³,0
10918,"Ballygunge, Kolkata - WBPCB",Kolkata,22.5367507,88.3638022,36639,so2,µg/m³,0
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5710274,77.0719006,12235018,o3,µg/m³,0
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5710274,77.0719006,12235019,pm10,µg/m³,0
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5710274,77.0719006,12235020,pm25,µg/m³,0
6931,"Dwarka-Sector 8, Delhi - DPCC ",Delhi,28.5710274,77.0719006,20147,so2,µg/m³,0
6932,"Alipur, Delhi - DPCC",Delhi,28.815329,77.15301,19939,co,µg/m³,0
11578,"Royapuram, Chennai - TNPCB",Chennai,13.1036,80.2909,39325,co,µg/m³,0
10904,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,22.51106,88.35142,36581,o3,µg/m³,0
10904,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,22.51106,88.35142,12235966,pm10,µg/m³,0
10904,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,22.51106,88.35142,12235967,pm25,µg/m³,0
10904,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,22.51106,88.35142,36651,so2,µg/m³,0
6932,"Alipur, Delhi - DPCC",Delhi,28.815329,77.15301,19948,no2,µg/m³,0
6932,"Alipur, Delhi - DPCC",Delhi,28.815329,77.15301,19950,o3,µg/m³,0
6932,"Alipur, Delhi - DPCC",Delhi,28.815329,77.15301,12235697,pm10,µg/m³,0
6932,"Alipur, Delhi - DPCC",Delhi,28.815329,77.15301,19935,pm25,µg/m³,0
6932,"Alipur, Delhi - DPCC",Delhi,28.815329,77.15301,19912,so2,µg/m³,0
10918,"Ballygunge, Kolkata - WBPCB",Kolkata,22.5367507,88.3638022,36652,co,µg/m³,0
10918,"Ballygunge, Kolkata - WBPCB",Kolkata,22.5367507,88.3638022,36648,no2,µg/m³,0
10851,"Bidhannagar, Kolkata - WBPCB",Kolkata,22.58157048,88.41002457,12235993,pm10,µg/m³,0
10851,"Bidhannagar, Kolkata - WBPCB",Kolkata,22.58157048,88.41002457,36317,pm25,µg/m³,0
10851,"Bidhannagar, Kolkata - WBPCB",Kolkata,22.58157048,88.41002457,36316,so2,µg/m³,0
10904,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,22.51106,88.35142,36549,co,µg/m³,0
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,28.498571,77.26484,19925,co,µg/m³,0
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,28.498571,77.26484,19930,no2,µg/m³,0
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,28.498571,77.26484,19917,o3,µg/m³,0
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,28.498571,77.26484,19941,pm10,µg/m³,0
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,28.498571,77.26484,19919,pm25,µg/m³,0
6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",Delhi,28.498571,77.26484,19943,so2,µg/m³,0
10904,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,22.51106,88.35142,36551,no2,µg/m³,0
10831,"Rohini, Delhi - DPCC",Delhi,28.732528,77.11992,36399,pm25,µg/m³,0
10831,"Rohini, Delhi - DPCC",Delhi,28.732528,77.11992,36449,so2,µg/m³,0
10851,"Bidhannagar, Kolkata - WBPCB",Kolkata,22.58157048,88.41002457,36321,co,µg/m³,0
6938,"Vivek Vihar, Delhi - DPCC",Delhi,28.672342,77.31526,19926,co,µg/m³,0
6938,"Vivek Vihar, Delhi - DPCC",Delhi,28.672342,77.31526,19929,no2,µg/m³,0
6938,"Vivek Vihar, Delhi - DPCC",Delhi,28.672342,77.31526,12235131,o3,µg/m³,0
6938,"Vivek Vihar, Delhi - DPCC",Delhi,28.672342,77.31526,19933,pm10,µg/m³,0
6938,"Vivek Vihar, Delhi - DPCC",Delhi,28.672342,77.31526,12235133,pm25,µg/m³,0
6938,"Vivek Vihar, Delhi - DPCC",Delhi,28.672342,77.31526,19938,so2,µg/m³,0
10851,"Bidhannagar, Kolkata - WBPCB",Kolkata,22.58157048,88.41002457,36320,no2,µg/m³,0
10851,"Bidhannagar, Kolkata - WBPCB",Kolkata,22.58157048,88.41002457,12235992,o3,µg/m³,0
10780,"Manali Village, Chennai - TNPCB",Chennai,13.1662,80.2584,36017,so2,µg/m³,0
10831,"Rohini, Delhi - DPCC",Delhi,28.732528,77.11992,36208,co,µg/m³,0
10831,"Rohini, Delhi - DPCC",Delhi,28.732528,77.11992,36209,no2,µg/m³,0
6943,"Mahape, Navi Mumbai - MPCB",Mumbai,19.1135051,73.008978,20128,co,µg/m³,0
6943,"Mahape, Navi Mumbai - MPCB",Mumbai,19.1135051,73.008978,20069,no2,µg/m³,0
6943,"Mahape, Navi Mumbai - MPCB",Mumbai,19.1135051,73.008978,12235903,o3,µg/m³,0
6943,"Mahape, Navi Mumbai - MPCB",Mumbai,19.1135051,73.008978,20068,pm10,µg/m³,0
6943,"Mahape, Navi Mumbai - MPCB",Mumbai,19.1135051,73.008978,12235905,pm25,µg/m³,0
10831,"Rohini, Delhi - DPCC",Delhi,28.732528,77.11992,36213,o3,µg/m³,0
10831,"Rohini, Delhi - DPCC",Delhi,28.732528,77.11992,12235091,pm10,µg/m³,0
10780,"Manali Village, Chennai - TNPCB",Chennai,13.1662,80.2584,36026,co,µg/m³,0
10780,"Manali Village, Chennai - TNPCB",Chennai,13.1662,80.2584,36023,no2,µg/m³,0
10780,"Manali Village, Chennai - TNPCB",Chennai,13.1662,80.2584,36021,o3,µg/m³,0
6943,"Mahape, Navi Mumbai - MPCB",Mumbai,19.1135051,73.008978,20023,so2,µg/m³,0
6945,"Kurla, Mumbai - MPCB",Mumbai,19.0863,72.8888,19993,co,µg/m³,0
6945,"Kurla, Mumbai - MPCB",Mumbai,19.0863,72.8888,20076,no2,µg/m³,0
6945,"Kurla, Mumbai - MPCB",Mumbai,19.0863,72.8888,19968,o3,µg/m³,0
6945,"Kurla, Mumbai - MPCB",Mumbai,19.0863,72.8888,19975,pm10,µg/m³,0
6945,"Kurla, Mumbai - MPCB",Mumbai,19.0863,72.8888,19978,pm25,µg/m³,0
10780,"Manali Village, Chennai - TNPCB",Chennai,13.1662,80.2584,12235795,pm10,µg/m³,0
10780,"Manali Village, Chennai - TNPCB",Chennai,13.1662,80.2584,36018,pm25,µg/m³,0
10697,"Samanpura, Patna - BSPCB",Patna,25.596727,85.085624,35630,co,µg/m³,0
10697,"Samanpura, Patna - BSPCB",Patna,25.596727,85.085624,35631,no2,µg/m³,0
10697,"Samanpura, Patna - BSPCB",Patna,25.596727,85.085624,12236109,o3,µg/m³,0
10697,"Samanpura, Patna - BSPCB",Patna,25.596727,85.085624,35633,pm10,µg/m³,0
6945,"Kurla, Mumbai - MPCB",Mumbai,19.0863,72.8888,19987,so2,µg/m³,0
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,19.10078,72.87462,19976,co,µg/m³,0
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,19.10078,72.87462,19977,no2,µg/m³,0
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,19.10078,72.87462,12235858,o3,µg/m³,0
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,19.10078,72.87462,12235859,pm10,µg/m³,0
10697,"Samanpura, Patna - BSPCB",Patna,25.596727,85.085624,35635,pm25,µg/m³,0
10697,"Samanpura, Patna - BSPCB",Patna,25.596727,85.085624,35636,so2,µg/m³,0
10670,"Muradpur, Patna - BSPCB",Patna,25.619651,85.147382,35527,co,µg/m³,0
10670,"Muradpur, Patna - BSPCB",Patna,25.619651,85.147382,35526,no2,µg/m³,0
10670,"Muradpur, Patna - BSPCB",Patna,25.619651,85.147382,12236091,o3,µg/m³,0
10670,"Muradpur, Patna - BSPCB",Patna,25.619651,85.147382,12236092,pm10,µg/m³,0
10670,"Muradpur, Patna - BSPCB",Patna,25.619651,85.147382,35516,pm25,µg/m³,0
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,19.10078,72.87462,12235860,pm25,µg/m³,0
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,19.10078,72.87462,19982,so2,µg/m³,0
6950,"Jadavpur, Kolkata - WBPCB",Kolkata,22.49929,88.36917,19986,co,µg/m³,0
6950,"Jadavpur, Kolkata - WBPCB",Kolkata,22.49929,88.36917,19988,no2,µg/m³,0
6950,"Jadavpur, Kolkata - WBPCB",Kolkata,22.49929,88.36917,12235885,o3,µg/m³,0
10670,"Muradpur, Patna - BSPCB",Patna,25.619651,85.147382,35515,so2,µg/m³,0
10633,"Victoria, Kolkata - WBPCB",Kolkata,22.5448082,88.3403691,35353,no2,µg/m³,0
10633,"Victoria, Kolkata - WBPCB",Kolkata,22.5448082,88.3403691,35354,o3,µg/m³,0
10633,"Victoria, Kolkata - WBPCB",Kolkata,22.5448082,88.3403691,12235679,pm10,µg/m³,0
10633,"Victoria, Kolkata - WBPCB",Kolkata,22.5448082,88.3403691,35356,pm25,µg/m³,0
10633,"Victoria, Kolkata - WBPCB",Kolkata,22.5448082,88.3403691,35447,so2,µg/m³,0
6950,"Jadavpur, Kolkata - WBPCB",Kolkata,22.49929,88.36917,19994,pm10,µg/m³,0
6950,"Jadavpur, Kolkata - WBPCB",Kolkata,22.49929,88.36917,19997,pm25,µg/m³,0
6950,"Jadavpur, Kolkata - WBPCB",Kolkata,22.49929,88.36917,20002,so2,µg/m³,0
6956,"Powai, Mumbai - MPCB",Mumbai,19.1375,72.915056,20125,co,µg/m³,0
6956,"Powai, Mumbai - MPCB",Mumbai,19.1375,72.915056,20083,no2,µg/m³,0
10630,"Govt. High School Shikarpur, Patna - BSPCB",Patna,25.592539,85.227158,35348,o3,µg/m³,0
10630,"Govt. High School Shikarpur, Patna - BSPCB",Patna,25.592539,85.227158,35341,pm10,µg/m³,0
10630,"Govt. High School Shikarpur, Patna - BSPCB",Patna,25.592539,85.227158,35337,pm25,µg/m³,0
10630,"Govt. High School Shikarpur, Patna - BSPCB",Patna,25.592539,85.227158,35336,so2,µg/m³,0
6956,"Powai, Mumbai - MPCB",Mumbai,19.1375,72.915056,12235894,o3,µg/m³,0
6956,"Powai, Mumbai - MPCB",Mumbai,19.1375,72.915056,20010,pm10,µg/m³,0
6956,"Powai, Mumbai - MPCB",Mumbai,19.1375,72.915056,12235896,pm25,µg/m³,0
6956,"Powai, Mumbai - MPCB",Mumbai,19.1375,72.915056,20101,so2,µg/m³,0
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.58028,77.233829,20015,co,µg/m³,0
10633,"Victoria, Kolkata - WBPCB",Kolkata,22.5448082,88.3403691,35352,co,µg/m³,0
10599,"Rajbansi Nagar, Patna - BSPCB",Patna,25.599486,85.113666,12236100,o3,µg/m³,0
10599,"Rajbansi Nagar, Patna - BSPCB",Patna,25.599486,85.113666,12236101,pm10,µg/m³,0
10599,"Rajbansi Nagar, Patna - BSPCB",Patna,25.599486,85.113666,12236102,pm25,µg/m³,0
10599,"Rajbansi Nagar, Patna - BSPCB",Patna,25.599486,85.113666,35386,so2,µg/m³,0
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.58028,77.233829,20017,no2,µg/m³,0
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.58028,77.233829,20018,o3,µg/m³,0
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.58028,77.233829,20019,pm10,µg/m³,0
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.58028,77.233829,12235038,pm25,µg/m³,0
6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",Delhi,28.58028,77.233829,20021,so2,µg/m³,0
10630,"Govt. High School Shikarpur, Patna - BSPCB",Patna,25.592539,85.227158,35360,co,µg/m³,0
10630,"Govt. High School Shikarpur, Patna - BSPCB",Patna,25.592539,85.227158,35350,no2,µg/m³,0
10489,"ITO, Delhi - CPCB",Delhi,28.628624,77.24106,34816,o3,µg/m³,0
10489,"ITO, Delhi - CPCB",Delhi,28.628624,77.24106,34793,pm10,µg/m³,0
10489,"ITO, Delhi - CPCB",Delhi,28.628624,77.24106,35016,pm25,µg/m³,0
10489,"ITO, Delhi - CPCB",Delhi,28.628624,77.24106,35015,so2,µg/m³,0
10599,"Rajbansi Nagar, Patna - BSPCB",Patna,25.599486,85.113666,35189,co,µg/m³,0
6959,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,19.000083,72.813993,20029,co,µg/m³,0
6959,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,19.000083,72.813993,20030,no2,µg/m³,0
6959,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,19.000083,72.813993,12236433,o3,µg/m³,0
6959,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,19.000083,72.813993,20032,pm10,µg/m³,0
6959,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,19.000083,72.813993,20033,pm25,µg/m³,0
6959,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,19.000083,72.813993,20034,so2,µg/m³,0
10599,"Rajbansi Nagar, Patna - BSPCB",Patna,25.599486,85.113666,35204,no2,µg/m³,0
10488,"Najafgarh, Delhi - DPCC",Delhi,28.570173,76.933762,34777,o3,µg/m³,0
10488,"Najafgarh, Delhi - DPCC",Delhi,28.570173,76.933762,12235064,pm10,µg/m³,0
6960,"Patparganj, Delhi - DPCC",Delhi,28.623748,77.287205,20037,no2,µg/m³,0
6960,"Patparganj, Delhi - DPCC",Delhi,28.623748,77.287205,12235099,o3,µg/m³,0
6960,"Patparganj, Delhi - DPCC",Delhi,28.623748,77.287205,12235100,pm10,µg/m³,0
6960,"Patparganj, Delhi - DPCC",Delhi,28.623748,77.287205,20049,pm25,µg/m³,0
6960,"Patparganj, Delhi - DPCC",Delhi,28.623748,77.287205,20055,so2,µg/m³,0
