location_id,name,locality,latitude,longitude,sensor_ids,parameters,is_mobile,is_monitor,provider,city
8365,"Nehru Nagar, Delhi - DPCC",,28.56789,77.250515,"[12235078, 34799, 12235079, 24303, 12235080, 14340764, 35017, 12235081, 12235082, 35012, 12235083, 35010, 12235084, 35009, 12235085, 12235086, 14341775, 14340765]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
8472,"Bawana, Delhi - DPCC",,28.7762,77.051074,"[36395, 12235289, 12235290, 36394, 12235291, 14340808, 36393, 12235292, 24602, 12235293, 12235294, 36391, 12235295, 12235296, 12235297, 14340809, 14340810]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
8475,"Sonia Vihar, Delhi - DPCC",,28.710508,77.249485,"[24615, 12235105, 12235106, 12235107, 35047, 14340772, 35048, 12235108, 35049, 12235109, 12235110, 35050, 12235111, 12235112, 35051, 12235113, 14341776, 14340773]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
8558,Chennai,India,13.08784,80.278475,[5077812],['pm25'],False,True,AirNow,Chennai
8915,"Wazirpur, Delhi - DPCC",,28.699793,77.165453,"[34728, 12235119, 12235120, 34732, 12235121, 14340775, 12235122, 34730, 26026, 12235123, 34731, 12235124, 12235125, 34729, 12235126, 12235127, 14340776, 14340777]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
8917,"Ashok Vihar, Delhi - DPCC",,28.695381,77.181665,"[34762, 12234997, 12234998, 34768, 12234999, 14340737, 12235000, 34782, 12235001, 34785, 12235002, 26032, 12235003, 34786, 12235004, 12235005, 14340738, 14340739]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
10484,"Sri Aurobindo Marg, Delhi - DPCC",,28.531346,77.190156,"[12235307, 34761, 12235308, 34758, 12235309, 14340814, 34757, 12235310, 34781, 12235311, 12235312, 34772, 12235313, 12235314, 34759, 12235315, 14340815, 14340816]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
10485,"Narela, Delhi - DPCC",,28.822836,77.101981,"[12235051, 34776, 12235052, 12235053, 34760, 14340755, 34792, 12235054, 12235055, 34791, 34790, 12235056, 12235057, 12235058, 34789, 12235059, 14340756, 14340757]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
10486,"Mundka, Delhi - DPCC",,28.684678,77.076574,"[34763, 12235298, 12235299, 34764, 12235300, 14340811, 12235301, 34765, 34766, 12235302, 34767, 12235303, 12235304, 12235305, 34769, 12235306, 14340812, 14340813]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
10487,"Anand Vihar, Delhi - DPCC",,28.646835,77.316032,"[34787, 34784, 34783, 34780, 34771, 34770]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
10488,"Najafgarh, Delhi - DPCC",,28.570173,76.933762,"[12235060, 34779, 12235061, 34778, 12235062, 14340758, 12235063, 34777, 12235064, 34775, 34774, 12235065, 12235066, 34773, 12235067, 12235068, 14340759, 14340760]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
10489,"ITO, Delhi - CPCB",,28.628624,77.24106,"[34823, 34821, 34816, 34793, 35016, 35015]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Delhi
10599,"Rajbansi Nagar, Patna - BSPCB",,25.599486,85.113666,"[12236097, 35189, 12236098, 12236099, 35204, 14341984, 35223, 12236100, 12236101, 35349, 35373, 12236102, 12236103, 35386, 12236104, 12236105, 14341985, 14341986]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Patna
10630,"Govt. High School Shikarpur, Patna - BSPCB",,25.592539,85.227158,"[12236177, 35360, 12236178, 35350, 12236179, 14342011, 12236180, 35348, 12236181, 35341, 12236182, 35337, 12236183, 12236184, 35336, 12236185, 14342012, 14342013]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Patna
10633,"Victoria, Kolkata - WBPCB",,22.5448082,88.3403691,"[12235675, 35352, 12235676, 35353, 12235677, 14341881, 12235678, 35354, 35355, 12235679, 35356, 12235680, 12235681, 35447, 12235682, 12235683, 14341882, 14341883]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Kolkata
10670,"Muradpur, Patna - BSPCB",,25.619651,85.147382,"[12236088, 35527, 12236089, 12236090, 35526, 14341981, 35519, 12236091, 12236092, 35517, 12236093, 35516, 12236094, 12236095, 35515, 12236096, 14341982, 14341983]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Patna
10697,"Samanpura, Patna - BSPCB",,25.596727,85.085624,"[12236106, 35630, 12236107, 12236108, 35631, 14341987, 35632, 12236109, 35633, 12236110, 35635, 12236111, 12236112, 12236113, 35636, 12236114, 14341988, 14341989]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Patna
10780,"Manali Village, Chennai - TNPCB",,13.1662,80.2584,"[36026, 12235791, 12235792, 12235793, 36023, 14340913, 36021, 12235794, 36019, 12235795, 12235796, 36018, 12235797, 12235798, 36017, 12235799, 14340914, 14340915]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Chennai
10831,"Rohini, Delhi - DPCC",,28.732528,77.11992,"[36208, 12235087, 12235088, 36209, 12235089, 14340766, 12235090, 36213, 36382, 12235091, 12235092, 36399, 12235093, 36449, 12235094, 12235095, 14340767, 14340768]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
10851,"Bidhannagar, Kolkata - WBPCB",,22.58157048,88.41002457,"[36321, 12235989, 12235990, 36320, 12235991, 14341972, 36319, 12235992, 12235993, 36318, 12235994, 36317, 12235995, 36316, 12235996, 12235997, 14341973, 14341974]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Kolkata
10904,"Rabindra Sarobar, Kolkata - WBPCB",,22.51106,88.35142,"[12235962, 36549, 12235963, 36551, 12235964, 14341969, 36581, 12235965, 12235966, 36602, 36609, 12235967, 12235968, 12235969, 36651, 12235970, 14341970, 14341971]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Kolkata
10918,"Ballygunge, Kolkata - WBPCB",,22.5367507,88.3638022,"[36652, 12236007, 12236008, 36648, 12236009, 14341975, 12236010, 36647, 36644, 12236011, 12236012, 36640, 12236013, 12236014, 36639, 12236015, 14341976, 14341977]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Kolkata
11578,"Royapuram, Chennai - TNPCB",,13.1036,80.2909,"[12236294, 39325, 12236295, 39323, 12236296, 14340995, 12236297, 39389, 12236298, 39322, 39321, 12236299, 12236300, 12236301, 39324, 12236302, 14340996, 14340997]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Chennai
11579,"Kodungaiyur, Chennai - TNPCB",,13.1278,80.2642,"[39330, 12236303, 12236304, 12236305, 39328, 14340998, 12236306, 39331, 12236307, 39327, 12236308, 39326, 12236309, 12236310, 39329, 12236311, 14340999, 14341000]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Chennai
11581,"Arumbakkam, Chennai - TNPCB",,13.0664,80.2112,"[12236271, 12236272, 39337, 14340986, 39336, 12236273, 12236274, 39335, 12236275, 12236276, 39521, 12236277, 14340987, 14340988]","['no', 'no2', 'no2', 'nox', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Chennai
11602,"Bandra Kurla Complex, Mumbai - IITM",,19.053536000000005,72.84643,"[39408, 39406, 39409, 39405, 39404, 39407]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Mumbai
11603,"Chandni Chowk, Delhi - IITM",,28.656756,77.227234,"[39414, 12236356, 12236357, 39412, 12236358, 14342050, 12236359, 39415, 39411, 12236360, 39410, 12236361, 12236362, 12236363, 39413, 12236364, 14342051, 14342052]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
11604,"Deonar, Mumbai - IITM",,19.04946,72.923,"[39420, 39418, 39421, 39417, 39416, 39419]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Mumbai
11606,"Borivali East, Mumbai - IITM",,19.23241,72.86895,"[39431, 12236413, 12236414, 12236415, 39430, 14341020, 12236416, 39432, 39429, 12236417, 12236418, 39428, 12236419, 12236420, 14342059, 14342060]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
11607,"Lodhi Road, Delhi - IITM",,28.588333,77.221667,"[39437, 12236374, 39435, 39438, 12236375, 39434, 39433, 12236376, 12236377, 12236378, 39436, 12236379, 14342054, 14342055]","['co', 'no2', 'no2', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
11611,"Malad West, Mumbai - IITM",,19.19709,72.82204,"[12236421, 39458, 12236422, 39456, 12236423, 14341021, 39459, 12236424, 12236425, 39455, 12236426, 39454, 12236427, 12236428, 39457, 12236429, 14342063, 14342064]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
11612,"Sector-19A Nerul, Navi Mumbai - IITM",,19.044,73.03250000000001,"[39464, 39462, 39465, 39461, 39460, 39463]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm,Mumbai
12024,"Chakala-Andheri East, Mumbai - IITM",,19.11074,72.86084,"[40569, 12236406, 12236407, 40574, 12236408, 14341017, 12236409, 40570, 12442195, 40572, 12442196, 40571, 12236410, 12236411, 40573, 12236412, 14341018, 14341019]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
12039,"Khindipada-Bhandup West, Mumbai - IITM",,19.164394,72.928297,"[40636, 12236389, 12236390, 12236391, 40639, 14342056, 40634, 12236392, 12236393, 40615, 40608, 12236394, 12236395, 12236396, 40617, 12236397, 14342057, 14342058]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
12040,"Mulund West, Mumbai - MPCB",,19.175,72.9419,"[40609, 12236476, 12236477, 12236478, 40612, 14342082, 40644, 12236479, 40628, 12236480, 40641, 12236481, 12236482, 40640, 12236483, 12236484, 14342083, 14342084]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
12044,"Kandivali East, Mumbai - MPCB",,19.2058,72.8682,"[12236467, 40616, 12236468, 12236469, 40624, 14341025, 12236470, 40627, 40652, 12236471, 12236472, 40650, 12236473, 40620, 12236474, 12236475, 14342080, 14342081]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
12046,"Perungudi, Chennai - TNPCB",,12.9533,80.2357,"[12236285, 12236286, 12236287, 14340992, 12236288, 12236289, 12236290, 12236291, 12236292, 12236293, 14340993, 14340994]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Chennai
60661,"Siddharth Nagar-Worli, Mumbai - IITM",,19.000083,72.813993,"[389760, 389767, 389777, 389771, 389761]","['co', 'no2', 'o3', 'pm10', 'pm25']",False,True,caaqm,Mumbai
227386,"B R Ambedkar University, Lucknow - UPPCB",,26.766433000000003,80.927299,"[1311821, 12236616, 12236617, 12236618, 1311816, 14341047, 1311814, 12236619, 1311815, 12236620, 1311823, 12236621, 12236622, 12236623, 1311828, 12236624, 14341048, 14341049]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Lucknow
229404,"Kukrail Picnic Spot-1, Lucknow - UPPCB",,26.90723,80.98579000000001,"[1321500, 12236625, 12236626, 1321497, 12236627, 14342137, 1321499, 12236628, 12236629, 1321496, 1321498, 12236630, 12236631, 12236632, 1321495, 12236633, 14342138, 14342139]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Lucknow
3409312,"BWSSB Kadabesanahalli, Bengaluru - CPCB",,12.9352049,77.6814488,"[14406990, 14406991, 14406992, 14406993, 14406994, 14411592, 14406995, 14753588, 14406996, 14406997, 14753589, 14753590]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Bengaluru
3409318,"Central School, Lucknow - CPCB",,26.8821003,80.9302753,"[12235473, 12235474, 12235475, 14341837, 12235476, 12235477, 12235478, 12235479, 12235480, 12235481, 14341838, 14341839]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Lucknow
3409319,"Alandur Bus Depot, Chennai - CPCB",,12.9099161,80.1076538,"[12235544, 12235545, 12235546, 14341857, 12235547, 12235548, 12235549, 14484666, 12235550, 14018152, 14341858, 14341859]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Chennai
3409320,"Rabindra Bharati University, Kolkata - WBPCB",,22.627875,88.3804,"[12235560, 12235561, 12235562, 14341860, 12235563, 12235564, 12235565, 12235566, 12235567, 12235568, 14341861, 14341862]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Kolkata
3409323,"Worli, Mumbai - MPCB",,18.9936162,72.8128113,"[12235909, 12235910, 12235911, 14341954, 12235912, 12235913, 12235914, 12235915, 12235916, 12235917, 14341955, 14341956]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409328,"Bandra Kurla Complex, Mumbai - IITM",,19.0627,72.84614,"[12708241, 12708242, 12708243, 14342047, 12708244, 12708245, 12708246, 12708247, 12708248, 12708249, 14342048, 14342049]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409329,"Deonar, Mumbai - IITM",,19.04946,72.923,"[12236380, 12236381, 12236382, 14341011, 12236383, 12236384, 12236385, 12236386, 12236387, 12236388, 14341012, 14341013]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409330,"Sector-19A Nerul, Navi Mumbai - IITM",,19.044,73.0325,"[14230325, 14230326, 14342061, 14230327, 14230328, 14230329, 14342062]","['no', 'no2', 'nox', 'pm10', 'relativehumidity', 'temperature', 'wind_direction']",False,True,CPCB,Mumbai
3409385,"RVCE-Mailasandra, Bengaluru - KSPCB",,12.921418,77.502466,"[12237568, 12237569, 12237570, 14341340, 12237571, 12237572, 12237573, 12237574, 12237575, 12237576, 14341341, 14341342]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Bengaluru
3409388,"Kasturi Nagar, Bengaluru - KSPCB",,13.003872,77.664217,"[12237595, 12237596, 12237597, 14341349, 12237598, 12237599, 12237600, 12237601, 12237602, 12237603, 14341350, 14341351]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Bengaluru
3409393,"Shivapura_Peenya, Bengaluru - KSPCB",,13.0246342,77.5080115,"[12237640, 12237641, 12237642, 14341355, 12237643, 12237644, 12237645, 12237646, 12237647, 12237648, 14341356, 14341357]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Bengaluru
3409434,"Jigani, Bengaluru - KSPCB",,12.7816279,77.6299145,"[12243003, 12243004, 12243005, 14342235, 12243006, 12243007, 12243008, 12243009, 12243010, 12243011, 14342236, 14342237]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Bengaluru
3409471,"Sector-2E Kalamboli, Navi Mumbai - MPCB",,19.02579,73.10297,"[12238271, 12238272, 12238273, 14341543, 12238274, 12238275, 12238276, 12238277, 12238278, 12238279, 14341544, 14341545]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409475,"Tondare-Taloja, Navi Mumbai - MPCB",,19.063,73.1209,"[12238307, 12238308, 12238309, 14341552, 12238310, 12238311, 12238312, 12238313, 12238314, 12238315, 14341553, 14341554]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409477,"Kopripada-Vashi, Navi Mumbai - MPCB",,19.090337,73.014232,"[12238325, 12238326, 12238327, 14341558, 12238328, 12238329, 12238330, 12238331, 12238332, 12238333, 14341559, 14341560]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409479,"Mindspace-Malad West, Mumbai - MPCB",,19.1878657,72.8304069,"[12238343, 12238344, 12238345, 14341564, 12238346, 12238347, 12238348, 12238349, 12238350, 12238351, 14341565, 14341566]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409482,"Bandra Kurla Complex, Mumbai - MPCB",,19.065931,72.862131,"[12238370, 12238371, 12238372, 14341573, 12238373, 12238374, 12238375, 12238376, 12238377, 12238378, 14341574, 14341575]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409483,"Chembur, Mumbai - MPCB",,19.0364585,72.8954371,"[12238379, 12238380, 12238381, 14341576, 12238382, 12238383, 12238384, 12238385, 12238386, 12238387, 14341577, 14341578]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409486,"Kherwadi_Bandra East, Mumbai - MPCB",,19.0632143,72.8456324,"[12238406, 12238407, 12238408, 14341585, 12238409, 12238410, 12238411, 12238412, 12238413, 12238414, 14341586, 14341587]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409487,"Sanpada, Navi Mumbai - MPCB",,19.0575752,73.0151367,"[12243944, 12243945, 12243946, 14341588, 12243947, 12243948, 12243949, 12243950, 12243951, 12243952, 14341589, 14341590]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409496,"New Moti Bagh, Delhi - MHUA",,28.57834,77.184,"[15646331, 15646332, 15646333, 15646334, 15646335, 15646336, 15646337, 15646338, 15646339]","['co', 'no', 'no2', 'nox', 'pm25', 'relativehumidity', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Delhi
3409510,"Byculla, Mumbai - BMC",,18.9767,72.838,"[12238562, 12238563, 12238564, 14341639, 12238565, 12238566, 12238567, 12238568, 12238569, 12238570, 14341640, 14341641]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409511,"Shivaji Nagar, Mumbai - BMC",,19.060498,72.923356,"[12238571, 12238572, 12238573, 14341642, 12238574, 12238575, 12238576, 12238577, 12238578, 12238579, 14341643, 14341644]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409512,"Kandivali West, Mumbai - BMC",,19.215859,72.831718,"[12238580, 12238581, 12238582, 14342261, 12238583, 12238584, 12238585, 12238586, 12238587, 12238588, 14342262, 14342263]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409513,"Sewri, Mumbai - BMC",,19.000084,72.85673,"[12238589, 12238590, 12238591, 14342264, 12238592, 12238593, 12238594, 12238595, 12238596, 12238597, 14342265, 14342266]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
3409514,"Ghatkopar, Mumbai - BMC",,19.083694,72.920967,"[12238598, 12238599, 12238600, 14341645, 12238601, 12238602, 12238603, 12238604, 12238605, 12238606, 14341646, 14341647]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB,Mumbai
6148686,"IIT Delhi, Delhi - IITM",,28.54246,77.191651,"[14769468, 14769469, 14769470, 14769471, 14769472, 14769473, 14769474]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25']",False,False,,Delhi
6254594,"Talkatora Garden, Delhi - DPCC",,28.62181,77.1944633,"[15554202, 15554203, 15554204, 15554205, 15554206, 15554207, 15554208, 15554209, 15554210, 15554211, 15554212, 15554213]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,False,,Delhi
6254663,"JNU, Delhi - DPCC",,28.540721,77.168544,"[15554698, 15554699, 15554700, 15554701, 15554702, 15554703, 15554704, 15554705, 15554706, 15554707, 15554708, 15554709]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,False,,Delhi
6254664,"NSUT Jaffarpur, Delhi - DPCC",,28.594004,76.909423,"[15554710, 15554711, 15554712, 15554713, 15554714, 15554715, 15554716, 15554717, 15554718, 15554719, 15554720, 15554721]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,False,,Delhi
6254665,"Commonwealth Sports Complex, Delhi - DPCC",,28.615828,77.271992,"[15554722, 15554723, 15554724, 15554725, 15554726, 15554727, 15554728, 15554729, 15554730, 15554731, 15554732, 15554733]","['co', 'no', 'no2', 'nox', 'o3', 'pm10', 'pm25', 'relativehumidity', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,False,,Delhi
