location_id,name,locality,latitude,longitude,sensor_ids,parameters,is_mobile,is_monitor,provider
228303,"SAC ISRO Bopal, Ahmedabad - IITM",,23.041137,72.456691,"[1315798, 12236562, 12236563, 12236564, 1315786, 14341038, 12236565, 1315776, 12236566, 1315796, 1315765, 12236567, 12236568, 12236569, 1315768, 12236570, 14341039, 14341040]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
228352,"Shastripuram, Agra - UPPCB",,27.198620000000002,77.92066,"[12236634, 1316049, 12236635, 1316051, 12236636, 14341053, 1316053, 12236637, 12236638, 1316050, 1316054, 12236639, 12236640, 1316052, 12236641, 12236642, 14341054, 14341055]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
228397,"IESD Banaras Hindu University, Varanasi - UPPCB",,25.262326,82.995408,"[1316309, 12236661, 12236662, 1316312, 12236663, 14341062, 12236664, 1316308, 1316311, 12236665, 1316310, 12236666, 12236667, 12236668, 1316313, 12236669, 14341063, 14341064]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
228403,"Bhelupur, Varanasi - UPPCB",,25.301778,82.996789,"[12236670, 1316344, 12236671, 12236672, 1316349, 14341065, 12236673, 1316347, 12236674, 1316348, 1316350, 12236675, 12236676, 12236677, 1316345, 12236678, 14341066, 14341067]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
228840,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",,26.730136,83.433859,"[1318589, 12236679, 12236680, 1318586, 12236681, 14341068, 12236682, 1318585, 1318587, 12236683, 1318588, 12236684, 12236685, 1318584, 12236686, 12236687, 14341069, 14341070]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229195,"Maldahiya, Varanasi - UPPCB",,25.323929999999997,82.99687,"[1320301, 12236697, 12236698, 1320303, 12236699, 14341074, 12236700, 1320306, 1320304, 12236701, 1320302, 12236702, 12236703, 1320305, 12236704, 12236705, 14341075, 14341076]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229252,"NSI Kalyanpur, Kanpur - UPPCB",,26.509953999999997,80.249612,"[1320641, 12236688, 12236689, 12236690, 1320644, 14341071, 1320639, 12236691, 1320642, 12236692, 12236693, 1320643, 12236694, 12236695, 1320645, 12236696, 14341072, 14341073]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229404,"Kukrail Picnic Spot-1, Lucknow - UPPCB",,26.90723,80.98579000000001,"[1321500, 12236625, 12236626, 1321497, 12236627, 14342137, 1321499, 12236628, 12236629, 1321496, 1321498, 12236630, 12236631, 12236632, 1321495, 12236633, 14342138, 14342139]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229473,blore_India_07_14_official,,13.003347077,77.628012188,[1321837],['pm25'],False,False,HabitatMap
229728,"Kamalnath Nagar, Bettiah - BSPCB",,26.80365,84.51954,"[12236706, 1323088, 12236707, 12236708, 1323086, 14341077, 12236709, 1324433, 1323079, 1323090, 12236710, 1323093, 12236711, 12236712, 12236713, 1323077, 12236714, 14341078, 14341079]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229729,"Nagla Bhau, Firozabad - UPPCB",,27.168896999999998,78.37696,"[1323075, 12236730, 12236731, 1323076, 12236732, 14341086, 1323091, 12236733, 1323084, 12236734, 12236735, 1323092, 12236736, 12236737, 1323081, 12236738, 14341087, 14341088]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229730,"Town Hall - Lal Bagh, Darbhanga - BSPCB",,26.151459999999997,85.89342,"[1323078, 1323087, 1323080, 1323085, 1323094, 1323072]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
229731,"Gandak Colony, Motihari - BSPCB",,26.63086,84.90051,"[12236715, 1323083, 12236716, 1323071, 12236717, 14341080, 12236718, 1323082, 1323089, 12236719, 1323074, 12236720, 12236721, 1323073, 12236722, 12236723, 14341081, 14341082]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229985,"D M Colony, Bihar Sharif - BSPCB",,25.204762,85.51496,"[12241396, 1324462, 12236739, 12236740, 1324459, 14341089, 12236741, 1324458, 12236742, 1324460, 1324461, 12236743, 12236744, 12236745, 1324463, 12236746, 14341090, 14341091]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
229987,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",,26.1403345,85.3650192,"[1324464, 12236724, 12236725, 12236726, 1324467, 14341083, 12236727, 1324465, 12239610, 1324468, 12241395, 1562139, 12236728, 12259967, 1324466, 12236729, 14341084, 14341085]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
233414,"Omex Eternity, Vrindavan - UPPCB",,27.571409000000003,77.655757,"[12236756, 1342946, 12236757, 1342950, 12236758, 14341095, 12236759, 1342951, 12236760, 1342939, 12236761, 1342941, 12236762, 12236763, 1342948, 12236764, 14341096, 14341097]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
233415,"Sector 22, Chandigarh - CPCC",,30.735567,76.77571400000001,"[12236801, 1342949, 12236802, 12236803, 1342954, 14341110, 12236804, 1342947, 12236805, 1342944, 1342953, 12236806, 12236807, 12236808, 1342943, 12236809, 14341111, 14341112]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
233416,"Nagar Nigam, Prayagraj - UPPCB",,25.44919916,81.82735986,"[1342955, 12236765, 12236766, 1342938, 12236767, 14341098, 1342940, 12236768, 12236769, 1342945, 12236770, 1342942, 12236771, 12236772, 1342952, 12236773, 14341099, 14341100]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
234568,"FTI Kidwai Nagar, Kanpur - UPPCB",,26.428282,80.327067,"[12236810, 1349383, 12236811, 1349386, 12236812, 14341113, 1349385, 12236813, 12236814, 1349384, 12236815, 1349388, 12236816, 12236817, 1349387, 12236818, 14341114, 14341115]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
234997,"Dharmapuri, Agra - UPPCB",,27.169338,78.03582,"[12236819, 1351507, 12236820, 12236821, 1351506, 14341116, 12236822, 1351511, 12236823, 1351508, 12236824, 1351510, 12236825, 12236826, 1351509, 12236827, 14341117, 14341118]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
236406,"Mangala, Bilaspur - CECB",,22.08815,82.13736999999999,"[1358851, 12236828, 12236829, 1358850, 12236830, 14341119, 1358849, 12236831, 12236832, 1358852, 12236833, 1358853, 12236834, 12236835, 14341120, 14341121]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270697,"Employment Office, Moradabad - UPPCB",,28.885279999999998,78.7388,"[12241397, 1561911, 12241398, 1561912, 12241399, 14341122, 12241400, 1561914, 1561910, 12241401, 1561913, 12241402, 12241403, 1561909, 12241404, 12241405, 14341123, 14341124]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270703,"Dada Peer, Sasaram - BSPCB",,24.952822,84.00239599999999,"[1727801, 12236774, 12236775, 1561940, 12236776, 14341101, 12236777, 1561939, 1561936, 12236778, 12236779, 1561938, 12236780, 12236781, 1561942, 12236782, 14341102, 14341103]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270704,"Town Hall, Munger - BSPCB",,25.376776,86.471523,"[12236792, 1561964, 12236793, 12236794, 1561935, 14341107, 12236795, 1561934, 12236796, 1561937, 12236797, 1561941, 12236798, 1561933, 12236799, 12236800, 14341108, 14341109]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270708,"Civic Center, Bhilai - Bhilai Steel Plant",,21.185571,81.343175,"[1561949, 12236836, 12236837, 12236838, 1561952, 14342140, 12236839, 2057519, 12236840, 1561951, 1561953, 12236841, 12236842, 1561950]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'so2', 'so2']",False,True,CPCB
270720,"Mirchaibari, Katihar - BSPCB",,25.560083,87.553265,"[1562045, 12236915, 12241406, 1561998, 12236916, 14341146, 12236917, 1562001, 12236918, 1562035, 12236919, 1562041, 12236920, 12236921, 1562015, 12236922, 14341147, 14341148]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270721,"Mayaganj, Bhagalpur - BSPCB",,25.265194,87.012947,"[12236870, 1562032, 12236871, 12236872, 1562004, 14341134, 12236873, 1562037, 12236874, 1562002, 12236875, 1562009, 12236876, 12236877, 1562022, 12236878, 14341135, 14341136]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270722,"Central Jail, Buxar - BSPCB",,25.555605,83.950942,"[1562020, 1561996, 1562028, 1562000, 1561992, 1562043]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
270723,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",,25.251013,86.989001,"[12236888, 1561990, 12236889, 1562040, 12236890, 14341140, 1562034, 12236891, 1561997, 12236892, 1562011, 12236893, 12236894, 1562042, 12236895, 12236896, 14341141, 14341142]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270724,"Kareemganj, Gaya - BSPCB",,24.792403,84.992416,"[1562012, 12236932, 12236933, 1561988, 12236934, 14341152, 1562017, 12236935, 1561989, 12236936, 12244847, 1562024, 12236937, 12236938, 1562038, 12236939, 14341153, 14341154]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270725,"Mariam Nagar, Purnia - BSPCB",,25.765657,87.466829,"[12236940, 1562003, 12236941, 12236942, 1562008, 14341155, 12236943, 1562039, 1562006, 12236944, 12236945, 1562023, 12236946, 1562021, 12236947, 12236948, 14341156, 14341157]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270726,"Chitragupta Nagar, Siwan - BSPCB",,26.2271665,84.35704270000001,"[1582348, 12250378, 12250379, 1562014, 12250380, 14341161, 1561999, 12250381, 12250382, 1562019, 1561993, 12250383, 12250384, 12250385, 1562029, 12250386, 14341162, 14341163]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270727,"SDM Office_Khagra, Kishanganj - BSPCB",,26.0881305,87.93840336,"[12236923, 1562051, 12236924, 12236925, 1562027, 14341149, 1562030, 12236926, 1562025, 12236927, 1562036, 12236928, 12236929, 12236930, 1562005, 12236931, 14341150, 14341151]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270728,"Police Line, Saharsa - BSPCB",,25.892357,86.590325,"[12236958, 1562096, 12236959, 12236960, 1562033, 14342144, 12236961, 1562013, 1562018, 12236962, 1562010, 12236963, 12236964, 1562016, 12236965, 12236966, 14342145, 14342146]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270729,"Darshan Nagar, Chhapra - BSPCB",,25.780825699999998,84.7446768,"[1562026, 12236906, 12236907, 1562031, 12236908, 14342141, 12236909, 1561991, 12236910, 1561995, 12236911, 1561994, 12236912, 1562007, 12236913, 12236914, 14342142, 14342143]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270730,"Dangi Tola, Rajgir - BSPCB",,25.0328,85.41948000000001,"[1732800, 12236783, 12236784, 12236785, 1562049, 14341104, 12236786, 1562046, 12236787, 1562050, 12236788, 1562047, 12236789, 1562048, 12236790, 12236791, 14341105, 14341106]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270737,"Forest Rest House, Manguraha - BSPCB",,27.307773,84.529114,"[12236949, 1562227, 12236950, 12236951, 1562136, 14341158, 1562102, 12236952, 12236953, 1562137, 1562138, 12236954, 12236955, 12236956, 1562228, 12236957, 14341159, 14341160]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270771,"Buddhi Vihar, Moradabad - UPPCB",,28.835259999999998,78.7446,"[12236976, 1562188, 12236977, 12236978, 1562184, 14341164, 1562185, 12236979, 1562186, 12236980, 1562187, 12236981, 12236982, 1562183, 12236983, 12236984, 14341165, 14341166]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270774,"New DM Office, Arrah - BSPCB",,25.5626095,84.663264,"[12236843, 1562209, 12236844, 1562211, 12236845, 14341125, 1562207, 12236846, 12236847, 1562208, 1562210, 12236848, 12236849, 1562212, 12236850, 12236851, 14341126, 14341127]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270775,"Kharahiya Basti, Araria - BSPCB",,26.146529,87.454184,"[12236852, 1562234, 12236853, 12236854, 1562215, 14341128, 1562217, 12236855, 12236856, 1562214, 1562216, 12236857, 12236858, 1562213, 12236859, 12236860, 14341129, 14341130]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270777,"Jigar Colony, Moradabad - UPPCB",,28.856664000000002,78.772638,"[1562224, 12236985, 12236986, 12236987, 1562225, 14341167, 1562222, 12236988, 1562223, 12236989, 1562221, 12236990, 12236991, 12236992, 1562226, 12236993, 14341168, 14341169]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
270877,"Eco Herbal Park, Moradabad - UPPCB",,28.840739000000003,78.69753100000001,"[12236994, 1562625, 12236995, 12236996, 1562627, 14341170, 12236997, 1562626, 1562624, 12236998, 1562629, 12236999, 12237000, 12237001, 1562628, 12237002, 14341171, 14341172]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
278159,"Rohta, Agra - UPPCB",,27.106972,78.000111,"[1583418, 12236747, 12236748, 12236749, 1583419, 14341092, 1583417, 12236750, 12236751, 1583420, 12236752, 1583416, 12236753, 12236754, 1583415, 12236755, 14341093, 14341094]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
278418,"Sector-53, Chandigarh - CPCC",,30.719859000000003,76.738637,"[12237003, 1584286, 12237004, 1584285, 12237005, 14342150, 12237006, 1584287, 12237007, 1584283, 1584284, 12237008, 12237009, 1584282, 12237010, 12237011, 14341173, 14341174]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
278671,"Shivaji Nagar, Jhansi - UPPCB",,25.4547,78.6039,"[12237012, 1585302, 12237013, 1585298, 12237014, 14341175, 12237015, 1585301, 12237016, 1585299, 12237017, 1585300, 12237018, 12237019, 1585303, 12237020, 14341176, 14341177]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
301387,"Raikhad, Ahmedabad - IITM",,23.020509,72.579261,"[12236544, 1713357, 12236545, 1713361, 12236546, 14342122, 12236547, 1713374, 12236548, 1713376, 1713360, 12236549, 12236550, 1713373, 12236551, 12236552, 14342123, 14342124]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
301388,"Sardar Patel Inter College, Baghpat - UPPCB",,28.964949,77.278761,"[12237030, 1854533, 12237031, 12237032, 1719189, 14341181, 12237033, 1713356, 12237034, 1713358, 1713367, 12237035, 12237036, 12237037, 1719188, 12237038, 14341182, 14341183]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
301389,"HIMUDA Complex Phase-1, Baddi - HPPCB",,30.943887,76.801991,"[12237039, 1713370, 12237040, 12237041, 1713364, 14341184, 12237042, 1719187, 12237043, 1713362, 12237044, 1713366, 12237045, 12237046, 1713371, 12237047, 14341185, 14341186]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
301390,"Bardowali, Agartala - Tripura SPCB",,23.8175497,91.2726974,"[12237048, 1713377, 12237049, 12237050, 1713368, 14341187, 12237051, 1713354, 12237052, 1713375, 12237053, 1713372, 12237054, 12237055, 1713369, 12237056, 14341188, 14341189]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
301391,"DM Office_Kasipur, Samastipur - BSPCB",,25.859655,85.77944000000001,"[1970469, 12236967, 12236968, 1713359, 12236969, 14342147, 12236970, 1713363, 1719388, 12236971, 1713355, 12236972, 12236973, 12236974, 1713365, 12236975, 14342148, 14342149]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
301670,"Collector Office, Yadgir - KSPCB",,16.7602,77.1428,"[1715716, 12236052, 12236053, 1715373, 12236054, 14340971, 1714899, 12236055, 1715988, 12236056, 1715831, 12236057, 12236058, 1715584, 12236059, 12236060, 14340972, 14340973]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
304956,"Gurdeo Nagar, Aurangabad - BSPCB",,24.757460000000002,84.366208,"[1731285, 12236897, 12236898, 12236899, 1731282, 14341143, 12236900, 1731286, 12236901, 1731284, 12236902, 1731287, 12236903, 1731283, 12236904, 12236905, 14341144, 14341145]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
306252,"DRCC Anandpur, Begusarai - BSPCB",,25.444266,86.140169,"[1738037, 1738038, 1741820, 1738039, 1802679, 1738040]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
307463,"Zero Point GICI, Gangtok - SSPCB",,27.338529999999995,88.614099,"[1744313, 1744314, 1744315, 1744316, 1744312, 1744317]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
309803,"Ashwini Nagar, Haveri - KSPCB",,14.7918,75.38959999999999,"[1757430, 1757425, 1757428, 1757427, 1757429, 1757426]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
313410,"DM College of Science, Imphal - Manipur PCB",,24.8207389,93.94230849999998,"[1776514, 1776520, 1776521, 1776518, 1776524, 1776519]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
313411,"JN Stadium, Shillong - Meghalaya PCB",,25.5803419,91.8942571,"[12403013, 1776517, 12403014, 1776525, 12403015, 14341193, 12403016, 1776515, 12403017, 1776522, 12403018, 1776523, 12403019, 12403020, 1776516, 12403021, 14341194, 14341195]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
313923,"Manipur University, Imphal - Manipur PCB",,24.7524239,93.92862179999999,"[1779958, 1779956, 1779959, 1779954, 1779955, 1779957]","['co', 'no2', 'o3', 'pm10', 'pm25', 'so2']",False,True,caaqm
317035,"Doon University, Dehradun - UKPCB",,30.269444,78.044167,"[1799318, 12237075, 12237076, 1799320, 12237077, 14341196, 12237078, 1799315, 12237079, 1799317, 1799316, 12237080, 12237081, 12237082, 1799319, 12237083, 14341197, 14341198]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
330021,"Vibhab Nagar, Firozabad - UPPCB",,27.1594,78.3953,"[12237021, 1877854, 12237022, 1877852, 12237023, 14341178, 12237024, 1877853, 12237025, 1877855, 1877851, 12237026, 12237027, 1877856, 12237028, 12237029, 14341179, 14341180]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
344103,"ECIL Kapra, Hyderabad - TSPCB",,17.470431,78.566959,"[1960397, 12237093, 12237094, 12237095, 1960403, 14341202, 1960395, 12237096, 1960400, 12237097, 12237098, 1960399, 12237099, 12237100, 1960401, 12237101, 14341203, 14341204]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
344104,"Kompally Municipal Office, Hyderabad - TSPCB",,17.544898999999997,78.486949,"[12237120, 1960396, 12237121, 1960398, 12237122, 14341208, 12237123, 1960402, 1960404, 12237124, 1960394, 12237125, 12237126, 1960405, 12237127, 12237128, 14341209, 14341210]","['co', 'co', 'no', 'no2', 'no2', 'nox', 'o3', 'o3', 'pm10', 'pm10', 'pm25', 'pm25', 'relativehumidity', 'so2', 'so2', 'temperature', 'wind_direction', 'wind_speed']",False,True,CPCB
