date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,city
2015-05-28,33.6,28.0,0.0,19.5,68,Mumbai
2015-05-29,33.9,27.7,0.0,22.0,71,Mumbai
2015-05-30,33.6,28.1,0.0,17.9,72,Mumbai
2015-05-31,33.1,28.0,0.0,19.1,75,Mumbai
2015-06-01,32.3,27.9,0.0,22.1,72,Mumbai
2015-06-02,33.0,28.2,0.0,19.2,64,Mumbai
2015-06-03,33.4,27.7,0.0,18.8,66,Mumbai
2015-06-04,34.3,27.5,0.0,22.7,69,Mumbai
2015-06-05,34.2,26.9,2.6,19.9,73,Mumbai
2015-06-06,33.4,27.6,0.2,13.7,74,Mumbai
2015-06-07,33.4,28.2,3.0,19.1,74,Mumbai
2015-06-08,32.3,27.5,3.7,25.9,76,Mumbai
2015-06-09,32.4,26.8,4.6,23.2,78,Mumbai
2015-06-10,30.6,26.1,9.8,22.7,84,Mumbai
2015-06-11,30.0,26.7,9.2,19.9,85,Mumbai
2015-06-12,29.9,26.3,13.6,17.8,87,Mumbai
2015-06-13,27.2,26.1,35.2,13.5,92,Mumbai
2015-06-14,26.8,25.8,110.4,15.5,93,Mumbai
2015-06-15,26.8,25.7,37.2,15.1,93,Mumbai
2015-06-16,26.8,25.5,39.4,21.6,92,Mumbai
2015-06-17,28.8,26.0,15.5,21.4,87,Mumbai
2015-06-18,28.6,26.1,24.8,25.9,89,Mumbai
2015-06-19,27.3,25.8,56.7,28.8,93,Mumbai
2015-06-20,27.9,25.8,50.4,29.1,91,Mumbai
2015-06-21,28.1,26.2,56.6,36.0,91,Mumbai
2015-06-22,27.4,26.3,37.1,34.1,90,Mumbai
2015-06-23,28.1,25.7,65.2,40.0,90,Mumbai
2015-06-24,28.7,26.9,47.5,40.2,88,Mumbai
2015-06-25,29.2,27.1,6.9,31.1,86,Mumbai
2015-06-26,29.1,27.1,5.3,28.3,85,Mumbai
2015-06-27,29.5,26.4,5.7,25.6,85,Mumbai
2015-06-28,29.6,26.9,5.2,21.9,85,Mumbai
2015-06-29,29.1,26.7,5.0,19.1,86,Mumbai
2015-06-30,29.0,25.4,4.0,16.3,87,Mumbai
2015-07-01,29.4,26.2,3.2,15.9,85,Mumbai
2015-07-02,29.5,26.3,3.0,16.9,86,Mumbai
2015-07-03,29.4,26.4,2.8,19.3,86,Mumbai
2015-07-04,29.3,26.8,4.2,24.3,83,Mumbai
2015-07-05,29.4,27.0,3.8,26.1,82,Mumbai
2015-07-06,29.2,27.1,6.2,31.2,81,Mumbai
2015-07-07,28.8,27.1,7.1,29.8,83,Mumbai
2015-07-08,29.3,27.0,5.6,25.3,86,Mumbai
2015-07-09,28.9,26.5,2.7,22.8,87,Mumbai
2015-07-10,28.3,26.0,4.8,23.6,87,Mumbai
2015-07-11,28.8,26.6,5.0,25.8,85,Mumbai
2015-07-12,28.5,26.2,4.3,23.7,86,Mumbai
2015-07-13,29.1,25.7,3.0,16.2,86,Mumbai
2015-07-14,29.4,26.0,2.0,15.3,85,Mumbai
2015-07-15,29.4,25.8,4.8,17.4,83,Mumbai
2015-07-16,28.6,26.4,5.0,22.5,86,Mumbai
2015-07-17,28.6,26.5,5.0,23.1,85,Mumbai
2015-07-18,29.4,26.4,8.8,22.4,86,Mumbai
2015-07-19,29.0,26.2,11.2,23.1,86,Mumbai
2015-07-20,27.4,25.8,12.1,21.9,90,Mumbai
2015-07-21,27.8,25.8,22.6,19.1,90,Mumbai
2015-07-22,27.6,25.6,19.6,18.9,91,Mumbai
2015-07-23,27.9,25.6,18.5,21.1,91,Mumbai
2015-07-24,28.0,25.8,15.9,23.1,91,Mumbai
2015-07-25,28.7,25.9,6.0,22.9,88,Mumbai
2015-07-26,27.5,25.5,9.8,26.3,88,Mumbai
2015-07-27,26.9,25.8,16.5,29.2,89,Mumbai
2015-07-28,28.1,25.6,16.0,32.8,85,Mumbai
2015-07-29,26.9,25.6,18.9,26.9,89,Mumbai
2015-07-30,27.8,25.9,6.9,23.2,85,Mumbai
2015-07-31,27.8,25.4,8.9,21.4,88,Mumbai
2015-08-01,28.1,25.6,6.0,19.7,87,Mumbai
2015-08-02,28.5,26.3,3.3,19.6,84,Mumbai
2015-08-03,28.3,26.1,3.4,21.0,84,Mumbai
2015-08-04,27.8,26.1,4.8,24.1,84,Mumbai
2015-08-05,26.8,25.1,11.6,21.4,90,Mumbai
2015-08-06,27.0,25.4,7.8,18.1,90,Mumbai
2015-08-07,28.6,25.8,6.6,20.3,87,Mumbai
2015-08-08,28.6,25.6,6.0,15.9,87,Mumbai
2015-08-09,27.6,25.5,5.6,14.7,89,Mumbai
2015-08-10,27.9,25.2,4.6,17.4,88,Mumbai
2015-08-11,28.2,25.6,1.7,15.9,87,Mumbai
2015-08-12,27.6,25.3,6.0,14.4,89,Mumbai
2015-08-13,27.2,25.4,6.0,15.5,89,Mumbai
2015-08-14,27.3,25.1,7.9,18.9,91,Mumbai
2015-08-15,28.0,25.0,6.4,18.6,90,Mumbai
2015-08-16,28.2,25.1,4.4,16.7,90,Mumbai
2015-08-17,28.1,25.0,5.9,16.1,89,Mumbai
2015-08-18,29.0,25.3,1.8,14.6,86,Mumbai
2015-08-19,29.5,25.2,0.8,14.2,86,Mumbai
2015-08-20,29.1,25.3,2.8,17.5,85,Mumbai
2015-08-21,29.2,26.1,2.7,18.5,83,Mumbai
2015-08-22,28.2,26.4,5.4,21.1,86,Mumbai
2015-08-23,28.3,25.8,6.3,17.9,87,Mumbai
2015-08-24,29.2,26.2,3.4,18.8,83,Mumbai
2015-08-25,26.7,25.4,7.2,12.6,89,Mumbai
2015-08-26,28.9,25.9,4.4,15.2,85,Mumbai
2015-08-27,29.0,25.4,4.4,14.1,85,Mumbai
2015-08-28,28.0,25.6,3.0,13.5,88,Mumbai
2015-08-29,28.2,25.1,4.6,15.0,90,Mumbai
2015-08-30,27.9,25.0,6.8,15.1,90,Mumbai
2015-08-31,27.6,24.9,3.7,14.8,90,Mumbai
2015-09-01,28.3,24.7,2.6,16.7,88,Mumbai
2015-09-02,28.1,24.8,2.3,13.6,87,Mumbai
2015-09-03,29.0,24.1,0.6,12.9,86,Mumbai
2015-09-04,29.9,24.4,0.0,12.6,81,Mumbai
2015-09-05,30.1,24.1,0.0,16.1,81,Mumbai
2015-09-06,29.5,24.5,0.0,15.3,82,Mumbai
2015-09-07,29.2,25.3,0.6,12.0,84,Mumbai
2015-09-08,29.3,24.8,1.2,12.3,82,Mumbai
2015-09-09,28.5,25.7,9.0,12.0,85,Mumbai
2015-09-10,28.8,25.2,7.8,13.6,87,Mumbai
2015-09-11,30.1,25.6,6.4,13.4,86,Mumbai
2015-09-12,28.9,25.2,18.2,13.5,88,Mumbai
2015-09-13,29.0,25.2,14.8,14.3,89,Mumbai
2015-09-14,27.6,25.6,18.6,13.6,90,Mumbai
2015-09-15,28.7,25.4,20.8,15.5,89,Mumbai
2015-09-16,28.8,25.4,9.8,14.3,88,Mumbai
2015-09-17,28.8,26.3,5.1,15.8,85,Mumbai
2015-09-18,28.0,26.9,14.5,23.8,85,Mumbai
2015-09-19,29.3,26.7,13.5,25.0,83,Mumbai
2015-09-20,27.3,25.8,7.2,21.4,88,Mumbai
2015-09-21,27.3,25.2,4.4,27.2,89,Mumbai
2015-09-22,28.8,25.1,2.7,19.1,88,Mumbai
2015-09-23,28.8,25.2,0.3,14.9,87,Mumbai
2015-09-24,29.3,24.2,0.0,12.1,86,Mumbai
2015-09-25,29.1,25.0,0.5,14.5,82,Mumbai
2015-09-26,29.3,23.0,0.0,11.0,77,Mumbai
2015-09-27,29.9,22.6,0.0,14.3,81,Mumbai
2015-09-28,31.2,24.5,0.0,14.8,81,Mumbai
2015-09-29,33.0,25.5,0.0,14.0,78,Mumbai
2015-09-30,33.8,26.6,0.0,13.8,71,Mumbai
2015-10-01,33.4,26.1,0.0,13.0,74,Mumbai
2015-10-02,30.7,26.4,4.4,14.8,84,Mumbai
2015-10-03,28.8,26.3,10.4,11.0,87,Mumbai
2015-10-04,29.0,25.6,21.0,7.9,89,Mumbai
2015-10-05,31.2,25.4,11.2,12.5,87,Mumbai
2015-10-06,32.6,25.5,0.0,14.6,84,Mumbai
2015-10-07,31.7,24.9,0.0,11.8,81,Mumbai
2015-10-08,31.4,26.3,0.0,12.3,86,Mumbai
2015-10-09,30.7,27.3,0.6,12.8,85,Mumbai
2015-10-10,30.8,26.7,0.1,14.0,82,Mumbai
2015-10-11,30.6,25.8,6.9,13.2,82,Mumbai
2015-10-12,30.4,25.3,0.0,11.5,81,Mumbai
2015-10-13,31.0,25.3,0.3,8.2,84,Mumbai
2015-10-14,33.0,26.1,0.0,13.7,85,Mumbai
2015-10-15,34.2,26.1,0.0,11.7,76,Mumbai
2015-10-16,34.1,24.1,0.0,12.5,72,Mumbai
2015-10-17,33.5,25.3,0.0,10.5,74,Mumbai
2015-10-18,32.6,25.9,0.2,11.6,80,Mumbai
2015-10-19,33.8,26.4,0.0,11.8,78,Mumbai
2015-10-20,33.3,26.3,0.0,12.9,76,Mumbai
2015-10-21,33.6,25.5,0.0,11.9,75,Mumbai
2015-10-22,34.2,27.2,0.0,10.2,69,Mumbai
2015-10-23,33.9,27.0,0.2,11.0,69,Mumbai
2015-10-24,33.6,26.3,0.0,8.5,74,Mumbai
2015-10-25,33.2,27.6,0.0,7.4,75,Mumbai
2015-10-26,33.5,27.6,0.0,16.2,67,Mumbai
2015-10-27,32.5,26.8,0.0,9.0,71,Mumbai
2015-10-28,33.0,24.8,0.0,11.5,73,Mumbai
2015-10-29,32.6,25.2,0.0,13.8,66,Mumbai
2015-10-30,32.5,24.8,0.0,14.3,61,Mumbai
2015-10-31,33.2,23.8,0.0,15.2,68,Mumbai
2015-11-01,33.1,24.9,0.0,13.9,66,Mumbai
2015-11-02,33.7,25.0,0.0,14.9,64,Mumbai
2015-11-03,32.3,23.8,0.0,14.3,70,Mumbai
2015-11-04,32.5,23.9,0.0,13.0,75,Mumbai
2015-11-05,31.8,24.2,0.0,14.1,80,Mumbai
2015-11-06,33.5,24.3,0.0,13.5,72,Mumbai
2015-11-07,34.0,25.9,0.0,15.0,54,Mumbai
2015-11-08,33.4,25.5,0.0,16.6,59,Mumbai
2015-11-09,33.4,24.2,0.0,13.7,63,Mumbai
2015-11-10,33.2,24.4,0.0,15.1,62,Mumbai
2015-11-11,33.6,24.2,0.0,15.0,60,Mumbai
2015-11-12,34.2,24.6,0.0,14.1,58,Mumbai
2015-11-13,33.6,23.2,0.0,15.3,63,Mumbai
2015-11-14,33.5,23.9,0.0,17.9,60,Mumbai
2015-11-15,33.6,23.2,0.0,16.2,60,Mumbai
2015-11-16,33.3,24.2,0.0,16.7,57,Mumbai
2015-11-17,33.0,23.8,0.0,16.7,59,Mumbai
2015-11-18,33.3,23.8,0.0,15.0,55,Mumbai
2015-11-19,32.7,23.1,0.0,14.9,53,Mumbai
2015-11-20,33.3,23.4,0.0,15.9,53,Mumbai
2015-11-21,32.0,25.7,4.3,11.4,68,Mumbai
2015-11-22,30.6,24.7,5.0,11.2,82,Mumbai
2015-11-23,31.2,25.2,3.3,9.8,80,Mumbai
2015-11-24,31.3,25.6,0.4,7.4,77,Mumbai
2015-11-25,31.3,25.3,1.0,7.6,79,Mumbai
2015-11-26,32.4,25.9,0.0,12.1,75,Mumbai
2015-11-27,31.6,25.8,0.0,15.5,67,Mumbai
2015-11-28,30.4,23.7,0.0,12.8,53,Mumbai
2015-11-29,31.9,24.1,0.0,11.8,62,Mumbai
2015-11-30,32.0,23.5,0.0,11.2,70,Mumbai
2015-12-01,32.5,23.1,0.0,10.7,72,Mumbai
2015-12-02,32.5,24.8,0.0,13.8,66,Mumbai
2015-12-03,32.2,24.5,0.0,14.1,63,Mumbai
2015-12-04,32.8,23.8,0.0,13.7,61,Mumbai
2015-12-05,32.5,22.7,0.0,14.8,60,Mumbai
2015-12-06,32.7,23.0,0.0,13.7,59,Mumbai
2015-12-07,32.4,22.7,0.0,13.5,57,Mumbai
2015-12-08,32.5,22.1,0.0,10.8,58,Mumbai
2015-12-09,31.5,20.9,0.0,11.4,65,Mumbai
2015-12-10,30.6,21.2,0.0,14.2,70,Mumbai
2015-12-11,29.1,21.5,0.0,10.1,74,Mumbai
2015-12-12,29.7,22.4,0.0,12.2,58,Mumbai
2015-12-13,30.0,22.3,0.0,13.5,51,Mumbai
2015-12-14,30.4,22.6,0.0,13.3,56,Mumbai
2015-12-15,31.3,22.3,0.0,14.0,64,Mumbai
2015-12-16,30.0,22.2,0.0,14.4,66,Mumbai
2015-12-17,30.2,21.7,0.0,18.8,48,Mumbai
2015-12-18,30.7,21.1,0.0,15.0,48,Mumbai
2015-12-19,30.5,19.8,0.0,13.4,68,Mumbai
2015-12-20,29.8,20.2,0.0,12.5,72,Mumbai
2015-12-21,29.8,21.8,0.0,15.0,53,Mumbai
2015-12-22,27.9,18.4,0.0,15.0,55,Mumbai
2015-12-23,28.4,19.1,0.0,16.4,53,Mumbai
2015-12-24,29.8,19.2,0.0,15.5,46,Mumbai
2015-12-25,30.2,19.8,0.0,16.0,43,Mumbai
2015-12-26,29.3,18.2,0.0,14.4,48,Mumbai
2015-12-27,29.8,17.6,0.0,13.8,53,Mumbai
2015-12-28,31.3,18.8,0.0,14.1,54,Mumbai
2015-12-29,32.6,19.3,0.0,12.6,53,Mumbai
2015-12-30,32.7,18.8,0.0,12.0,55,Mumbai
2015-12-31,33.5,19.2,0.0,13.2,56,Mumbai
2016-01-01,32.9,19.8,0.0,12.3,57,Mumbai
2016-01-02,31.5,19.7,0.0,11.2,60,Mumbai
2016-01-03,30.8,17.9,0.0,12.6,65,Mumbai
2016-01-04,31.5,18.4,0.0,12.0,62,Mumbai
2016-01-05,31.1,18.6,0.0,12.3,62,Mumbai
2016-01-06,30.7,19.0,0.0,11.6,65,Mumbai
2016-01-07,30.1,20.0,0.0,14.7,71,Mumbai
2016-01-08,30.7,20.3,0.0,13.0,66,Mumbai
2016-01-09,30.8,21.7,0.0,15.8,52,Mumbai
2016-01-10,30.8,19.0,0.0,15.6,57,Mumbai
2016-01-11,30.8,19.3,0.0,13.9,62,Mumbai
2016-01-12,28.4,19.8,0.0,15.8,75,Mumbai
2016-01-13,28.4,18.6,0.0,15.5,73,Mumbai
2016-01-14,26.9,19.1,0.0,14.8,71,Mumbai
2016-01-15,26.9,18.1,0.0,15.1,74,Mumbai
2016-01-16,26.6,19.1,0.0,13.3,71,Mumbai
2016-01-17,26.6,17.6,0.0,12.6,74,Mumbai
2016-01-18,26.6,18.7,0.0,12.9,71,Mumbai
2016-01-19,27.1,17.5,0.0,13.0,63,Mumbai
2016-01-20,27.7,17.7,0.0,17.9,51,Mumbai
2016-01-21,29.3,18.7,0.0,18.1,49,Mumbai
2016-01-22,29.9,19.1,0.0,17.1,48,Mumbai
2016-01-23,31.3,19.3,0.0,14.8,49,Mumbai
2016-01-24,30.5,19.8,0.0,13.4,51,Mumbai
2016-01-25,29.1,17.1,0.0,15.0,58,Mumbai
2016-01-26,28.2,16.6,0.0,15.5,59,Mumbai
2016-01-27,28.0,16.0,0.0,14.1,68,Mumbai
2016-01-28,30.3,18.4,0.0,13.8,64,Mumbai
2016-01-29,31.0,18.6,0.0,15.2,70,Mumbai
2016-01-30,31.5,20.3,0.0,16.8,68,Mumbai
2016-01-31,31.5,21.1,0.0,20.1,63,Mumbai
2016-02-01,30.9,21.0,0.0,16.1,62,Mumbai
2016-02-02,30.9,20.0,0.0,15.3,62,Mumbai
2016-02-03,31.0,19.6,0.0,16.1,57,Mumbai
2016-02-04,29.8,17.5,0.0,16.9,64,Mumbai
2016-02-05,27.8,20.3,0.0,13.7,75,Mumbai
2016-02-06,26.8,18.7,0.0,11.2,77,Mumbai
2016-02-07,26.8,17.1,0.0,12.9,72,Mumbai
2016-02-08,29.3,16.8,0.0,15.9,69,Mumbai
2016-02-09,29.7,19.6,0.0,14.8,71,Mumbai
2016-02-10,28.7,21.3,0.0,11.4,77,Mumbai
2016-02-11,27.0,20.2,0.0,15.2,78,Mumbai
2016-02-12,26.3,18.3,0.0,14.9,75,Mumbai
2016-02-13,27.6,17.1,0.0,19.2,70,Mumbai
2016-02-14,30.2,19.5,0.0,17.3,58,Mumbai
2016-02-15,30.3,21.1,0.0,17.8,50,Mumbai
2016-02-16,30.5,20.5,0.0,16.2,64,Mumbai
2016-02-17,28.8,21.5,0.0,17.7,77,Mumbai
2016-02-18,30.6,20.3,0.0,21.1,74,Mumbai
2016-02-19,29.4,22.8,0.0,19.9,78,Mumbai
2016-02-20,30.6,22.7,0.0,17.6,71,Mumbai
2016-02-21,31.5,24.3,0.0,19.1,56,Mumbai
2016-02-22,30.8,22.9,0.0,16.8,50,Mumbai
2016-02-23,31.1,19.8,0.0,14.2,64,Mumbai
2016-02-24,28.7,20.2,0.0,17.0,78,Mumbai
2016-02-25,28.8,19.4,0.0,13.5,78,Mumbai
2016-02-26,30.3,19.9,0.0,13.1,73,Mumbai
2016-02-27,31.8,22.1,0.0,15.5,73,Mumbai
2016-02-28,30.6,22.8,0.0,15.7,81,Mumbai
2016-02-29,31.3,22.3,0.0,13.1,77,Mumbai
2016-03-01,32.9,22.3,0.1,17.5,76,Mumbai
2016-03-02,32.4,24.1,0.6,13.1,79,Mumbai
2016-03-03,33.6,23.7,0.0,15.3,74,Mumbai
2016-03-04,34.3,24.1,0.0,12.7,67,Mumbai
2016-03-05,32.4,23.9,0.0,18.4,67,Mumbai
2016-03-06,31.8,21.7,0.0,17.0,68,Mumbai
2016-03-07,32.6,21.5,0.0,17.9,65,Mumbai
2016-03-08,33.1,23.4,0.0,18.6,56,Mumbai
2016-03-09,32.5,23.6,0.0,16.6,60,Mumbai
2016-03-10,34.3,22.7,0.0,17.9,59,Mumbai
2016-03-11,34.3,24.3,0.0,17.7,64,Mumbai
2016-03-12,31.4,23.6,0.0,19.3,70,Mumbai
2016-03-13,29.3,22.3,0.0,16.8,73,Mumbai
2016-03-14,29.8,21.7,0.0,20.3,74,Mumbai
2016-03-15,31.2,22.2,0.0,19.8,68,Mumbai
2016-03-16,30.4,23.0,0.0,18.7,75,Mumbai
2016-03-17,30.8,22.6,0.0,14.8,78,Mumbai
2016-03-18,32.3,23.1,0.0,17.5,74,Mumbai
2016-03-19,35.0,23.3,0.0,19.2,62,Mumbai
2016-03-20,34.9,24.5,0.0,19.2,57,Mumbai
2016-03-21,33.5,23.6,0.0,16.5,64,Mumbai
2016-03-22,33.4,21.8,0.0,20.4,62,Mumbai
2016-03-23,35.9,23.7,0.0,17.5,50,Mumbai
2016-03-24,32.1,24.2,0.0,14.5,74,Mumbai
2016-03-25,31.3,23.8,0.0,17.8,80,Mumbai
2016-03-26,32.0,23.3,0.0,16.5,77,Mumbai
2016-03-27,33.9,25.9,0.2,16.9,68,Mumbai
2016-03-28,34.3,24.0,0.0,15.8,66,Mumbai
2016-03-29,32.5,22.8,0.0,16.2,72,Mumbai
2016-03-30,32.2,23.1,0.0,16.7,75,Mumbai
2016-03-31,33.0,23.1,0.0,18.3,73,Mumbai
2016-04-01,31.8,23.0,0.0,17.9,75,Mumbai
2016-04-02,31.3,23.3,0.0,18.0,76,Mumbai
2016-04-03,31.6,24.9,0.0,18.9,78,Mumbai
2016-04-04,32.8,25.5,0.0,21.1,73,Mumbai
2016-04-05,32.2,25.9,0.0,16.4,75,Mumbai
2016-04-06,32.3,24.6,0.0,20.8,70,Mumbai
2016-04-07,33.0,23.4,0.2,20.7,70,Mumbai
2016-04-08,34.7,23.7,0.0,21.6,59,Mumbai
2016-04-09,34.7,24.7,0.0,22.5,60,Mumbai
2016-04-10,34.3,24.9,0.0,20.3,68,Mumbai
2016-04-11,34.8,24.8,0.0,21.4,66,Mumbai
2016-04-12,34.8,24.5,0.0,21.5,65,Mumbai
2016-04-13,33.4,24.2,0.0,18.5,74,Mumbai
2016-04-14,32.2,24.5,0.0,21.1,76,Mumbai
2016-04-15,33.5,23.7,0.0,20.0,73,Mumbai
2016-04-16,32.4,23.9,0.0,21.0,77,Mumbai
2016-04-17,31.9,23.5,0.0,17.2,76,Mumbai
2016-04-18,33.2,25.1,0.0,19.9,75,Mumbai
2016-04-19,33.3,25.2,0.0,19.2,74,Mumbai
2016-04-20,32.8,26.6,0.0,20.3,72,Mumbai
2016-04-21,31.9,25.8,0.0,17.9,75,Mumbai
2016-04-22,31.0,24.9,0.0,16.6,75,Mumbai
2016-04-23,31.6,25.8,0.0,16.2,70,Mumbai
2016-04-24,31.2,25.5,0.0,17.3,73,Mumbai
2016-04-25,31.5,24.6,0.0,17.4,72,Mumbai
2016-04-26,33.4,24.0,0.0,19.2,71,Mumbai
2016-04-27,37.0,24.9,0.0,22.7,61,Mumbai
2016-04-28,35.1,26.2,0.0,18.4,67,Mumbai
2016-04-29,32.7,25.0,0.0,17.3,78,Mumbai
2016-04-30,32.7,25.4,0.0,18.0,76,Mumbai
2016-05-01,32.5,25.3,0.0,18.1,77,Mumbai
2016-05-02,33.1,26.4,0.0,18.7,75,Mumbai
2016-05-03,33.3,26.5,0.0,20.1,76,Mumbai
2016-05-04,32.9,25.2,0.0,19.1,77,Mumbai
2016-05-05,32.6,26.3,0.0,20.4,73,Mumbai
2016-05-06,32.5,25.9,0.0,20.7,73,Mumbai
2016-05-07,32.6,26.3,0.0,19.9,72,Mumbai
2016-05-08,32.7,26.6,0.0,18.1,75,Mumbai
2016-05-09,32.9,26.8,0.0,21.0,75,Mumbai
2016-05-10,32.9,26.7,0.0,17.1,76,Mumbai
2016-05-11,33.2,26.8,0.0,18.4,76,Mumbai
2016-05-12,33.2,27.2,0.0,19.6,76,Mumbai
2016-05-13,33.0,27.1,0.0,17.7,78,Mumbai
2016-05-14,33.3,27.9,0.0,18.9,75,Mumbai
2016-05-15,33.8,27.1,0.0,19.2,79,Mumbai
2016-05-16,33.5,27.1,0.0,20.0,78,Mumbai
2016-05-17,33.7,27.6,0.0,20.2,76,Mumbai
2016-05-18,33.1,27.2,0.0,20.0,77,Mumbai
2016-05-19,33.2,28.5,0.0,19.3,76,Mumbai
2016-05-20,32.7,28.8,0.1,20.6,75,Mumbai
2016-05-21,33.1,28.5,0.1,21.4,73,Mumbai
2016-05-22,33.1,28.5,0.0,21.0,74,Mumbai
2016-05-23,33.1,28.8,0.3,20.6,74,Mumbai
2016-05-24,33.0,28.5,0.4,19.5,77,Mumbai
2016-05-25,32.8,27.9,1.4,20.9,78,Mumbai
2016-05-26,32.9,27.6,2.8,18.9,78,Mumbai
2016-05-27,32.9,28.0,1.0,17.2,77,Mumbai
2016-05-28,32.5,28.4,1.4,19.1,77,Mumbai
2016-05-29,32.3,28.2,1.3,20.7,78,Mumbai
2016-05-30,32.8,28.0,2.4,17.5,76,Mumbai
2016-05-31,32.8,27.8,2.0,18.3,76,Mumbai
2016-06-01,33.3,28.0,0.7,19.2,74,Mumbai
2016-06-02,33.7,28.7,0.2,19.5,71,Mumbai
2016-06-03,34.1,28.7,0.0,22.6,71,Mumbai
2016-06-04,33.9,28.9,0.2,20.4,71,Mumbai
2016-06-05,33.1,29.6,0.0,19.6,71,Mumbai
2016-06-06,32.9,29.4,0.0,16.6,73,Mumbai
2016-06-07,33.7,29.1,0.0,18.4,73,Mumbai
2016-06-08,33.7,29.3,0.0,18.7,71,Mumbai
2016-06-09,33.9,29.3,0.4,19.8,72,Mumbai
2016-06-10,33.2,29.1,3.4,19.8,74,Mumbai
2016-06-11,29.8,27.0,8.2,21.8,85,Mumbai
2016-06-12,31.1,26.7,7.5,20.4,86,Mumbai
2016-06-13,32.2,27.7,4.1,20.3,78,Mumbai
2016-06-14,31.5,28.0,5.2,25.4,78,Mumbai
2016-06-15,30.6,28.0,5.5,24.1,81,Mumbai
2016-06-16,31.5,27.5,2.7,23.6,79,Mumbai
2016-06-17,31.4,27.8,4.6,19.8,78,Mumbai
2016-06-18,31.4,27.4,3.3,19.0,81,Mumbai
2016-06-19,29.2,27.4,7.7,15.1,83,Mumbai
2016-06-20,27.2,25.3,29.0,20.3,88,Mumbai
2016-06-21,29.3,25.7,40.9,16.6,88,Mumbai
2016-06-22,29.6,26.1,24.0,19.3,84,Mumbai
2016-06-23,29.2,26.1,22.5,20.9,87,Mumbai
2016-06-24,29.3,25.8,47.7,19.7,89,Mumbai
2016-06-25,27.1,25.8,82.0,23.8,92,Mumbai
2016-06-26,27.7,25.6,39.3,21.7,92,Mumbai
2016-06-27,27.3,25.6,35.7,18.9,92,Mumbai
2016-06-28,27.6,25.8,53.0,18.7,91,Mumbai
2016-06-29,26.8,25.8,40.9,18.3,92,Mumbai
2016-06-30,28.1,26.1,33.6,21.7,91,Mumbai
2016-07-01,28.4,26.0,41.8,24.5,90,Mumbai
2016-07-02,26.8,26.3,42.5,28.1,92,Mumbai
2016-07-03,27.7,26.1,28.8,23.9,91,Mumbai
2016-07-04,27.4,26.2,53.6,22.2,93,Mumbai
2016-07-05,27.1,25.9,17.0,21.7,91,Mumbai
2016-07-06,28.2,25.8,7.0,19.7,89,Mumbai
2016-07-07,28.4,26.6,5.3,20.3,87,Mumbai
2016-07-08,28.5,26.6,6.4,24.0,86,Mumbai
2016-07-09,27.4,26.2,28.2,25.3,91,Mumbai
2016-07-10,28.0,26.1,27.3,26.3,89,Mumbai
2016-07-11,27.3,25.7,24.7,23.2,91,Mumbai
2016-07-12,26.6,25.1,21.3,21.6,92,Mumbai
2016-07-13,27.5,25.2,13.6,24.5,91,Mumbai
2016-07-14,28.0,25.0,10.7,22.4,91,Mumbai
2016-07-15,27.9,25.6,5.5,19.3,89,Mumbai
2016-07-16,28.2,25.3,11.8,23.7,90,Mumbai
2016-07-17,27.6,25.2,11.3,21.3,91,Mumbai
2016-07-18,27.0,25.3,18.9,18.4,91,Mumbai
2016-07-19,26.0,25.4,26.5,16.8,92,Mumbai
2016-07-20,27.1,25.3,14.3,20.2,89,Mumbai
2016-07-21,26.8,25.0,11.1,14.5,91,Mumbai
2016-07-22,26.8,25.0,15.4,13.8,92,Mumbai
2016-07-23,27.0,24.9,11.2,18.7,90,Mumbai
2016-07-24,27.5,25.1,9.7,14.0,90,Mumbai
2016-07-25,27.7,25.4,9.9,14.8,90,Mumbai
2016-07-26,27.4,25.2,9.4,10.1,91,Mumbai
2016-07-27,26.5,25.2,14.7,11.9,92,Mumbai
2016-07-28,26.3,25.1,29.0,9.7,93,Mumbai
2016-07-29,26.8,25.1,69.4,11.2,93,Mumbai
2016-07-30,26.5,25.1,31.4,16.1,92,Mumbai
2016-07-31,26.3,25.1,60.0,20.6,93,Mumbai
2016-08-01,26.0,25.4,55.1,26.0,92,Mumbai
2016-08-02,27.2,25.6,61.5,32.3,88,Mumbai
2016-08-03,26.6,25.3,44.8,31.7,89,Mumbai
2016-08-04,26.7,25.0,18.1,26.0,89,Mumbai
2016-08-05,26.7,25.0,37.1,30.6,93,Mumbai
2016-08-06,26.4,25.2,15.3,28.7,90,Mumbai
2016-08-07,27.4,25.5,12.7,27.6,89,Mumbai
2016-08-08,27.3,25.1,14.7,26.1,89,Mumbai
2016-08-09,27.9,25.4,15.6,29.3,90,Mumbai
2016-08-10,26.7,25.1,23.3,26.6,92,Mumbai
2016-08-11,27.9,25.4,13.2,22.9,89,Mumbai
2016-08-12,27.4,25.4,7.9,19.1,89,Mumbai
2016-08-13,28.1,25.8,5.9,20.5,86,Mumbai
2016-08-14,28.1,25.9,4.2,24.5,84,Mumbai
2016-08-15,28.1,25.8,4.9,24.5,83,Mumbai
2016-08-16,28.1,25.6,4.5,25.2,85,Mumbai
2016-08-17,28.5,25.3,5.5,23.8,86,Mumbai
2016-08-18,27.6,24.6,7.0,18.4,88,Mumbai
